Offset,sMeanPktSz,sTtl,sHops,TcpRtt,State,AckDat,SynAck,Proto,SrcBytes,TotBytes,SrcRate,Max,Load,Dur,SrcLoad,Rate,RunTime,Cause,Min,is_attack,Label,split
1106480,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
2695672,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
26353428,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
16205764,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.351174,2.847595,117.994308,2.847595,117.994308,0.351174,2.847595,1,2.847595,0,Benign,test
1814820,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
2495376,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,196,0.0,0.099478,0.0,0.099478,0.0,10.052474,0.099478,1,0.099478,0,Benign,test
31120280,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388486,2.574096,130.531265,2.574096,130.531265,0.388486,2.574096,2,2.574096,0,Benign,train
15921488,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
36638324,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387761,2.578908,130.287704,2.578908,130.287704,0.387761,2.578908,2,2.578908,0,Benign,train
30059232,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388479,2.574141,130.528976,2.574141,130.528976,0.388479,2.574141,2,2.574141,0,Benign,train
2622268,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
29407400,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387737,2.579067,130.279678,2.579067,130.279678,0.387737,2.579067,2,2.579067,0,Benign,test
36442628,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
16774916,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
35479380,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
28610072,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387115,2.583214,130.070526,2.583214,130.070526,0.387115,2.583214,2,2.583214,0,Benign,train
18029012,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
27048492,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
34059168,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387123,2.583157,130.073395,2.583157,130.073395,0.387123,2.583157,2,2.583157,0,Benign,train
37218372,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388335,2.575093,130.480728,2.575093,130.480728,0.388335,2.575093,2,2.575093,0,Benign,validation
29662216,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
686036,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
36202532,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388512,2.573926,130.539886,2.573926,130.539886,0.388512,2.573926,2,2.573926,0,Benign,validation
19796556,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.386118,2.589881,129.735687,2.589881,129.735687,0.386118,2.589881,1,2.589881,0,Benign,train
18991992,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.387465,2.58088,130.188156,2.58088,130.188156,0.387465,2.58088,1,2.58088,0,Benign,train
1701484,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
35383532,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388227,2.575815,130.444153,2.575815,130.444153,0.388227,2.575815,2,2.575815,0,Benign,test
6152116,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
26880460,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388196,2.576021,130.433716,2.576021,130.433716,0.388196,2.576021,2,2.576021,0,Benign,train
1042896,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
35681476,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387887,2.578073,130.329895,2.578073,130.329895,0.387887,2.578073,2,2.578073,0,Benign,train
34123632,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
37514972,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
21517860,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.385797,2.59204,129.627625,2.59204,129.627625,0.385797,2.59204,1,2.59204,0,Benign,train
24622744,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388121,2.576518,130.408554,2.576518,130.408554,0.388121,2.576518,2,2.576518,0,Benign,train
5408352,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
29536736,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388602,2.573326,130.570312,2.573326,130.570312,0.388602,2.573326,2,2.573326,0,Benign,train
30477664,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
3020400,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
1970212,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
34948140,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387576,2.580139,130.22554,2.580139,130.22554,0.387576,2.580139,2,2.580139,0,Benign,train
1437148,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
19725988,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
24263656,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.388814,2.571926,130.641388,2.571926,130.641388,0.388814,2.571926,1,2.571926,0,Benign,train
39342780,177.0,64.0,0.0,0.0,1,0.0,0.0,4,531,734,29.969282,0.066735,58739.79297,0.066735,42436.50391,74.923203,0.066735,2,0.066735,0,Benign,test
36457260,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388779,2.572154,130.629807,2.572154,130.629807,0.388779,2.572154,2,2.572154,0,Benign,validation
30118680,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
35130564,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
1133008,1348.322021,117.0,11.0,0.0,1,0.0,0.0,4,238653,245043,35.207912,4.998876,389535.5625,4.998876,379773.375,39.608902,4.998876,2,4.998876,0,Benign,train
16355008,74.0,64.0,0.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
35920572,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387642,2.579703,130.247543,2.579703,130.247543,0.387642,2.579703,2,2.579703,0,Benign,test
32647392,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38745,2.580977,130.183258,2.580977,130.183258,0.38745,2.580977,2,2.580977,0,Benign,train
23488768,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
35405892,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387486,2.580736,130.195419,2.580736,130.195419,0.387486,2.580736,2,2.580736,0,Benign,test
18699172,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
38842092,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
36636676,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
1111736,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
1604,671.454529,64.0,0.0,0.0,1,0.0,0.0,4,7386,11974,27.479925,0.363902,240086.6094,0.363902,147622.1563,60.455837,0.363902,1,0.363902,0,Benign,validation
17887640,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.371936,2.688633,124.970573,2.688633,124.970573,0.371936,2.688633,1,2.688633,0,Benign,train
38382428,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
21034220,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.385786,2.592111,129.624069,2.592111,129.624069,0.385786,2.592111,2,2.592111,0,Benign,train
340912,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
39508564,1358.438965,117.0,11.0,0.0,1,0.0,0.0,4,355911,359790,52.217857,4.99829,573300.0625,4.99829,567478.875,55.418953,4.99829,2,4.99829,0,Benign,validation
17738248,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
24610544,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387794,2.578691,130.29866,2.578691,130.29866,0.387794,2.578691,2,2.578691,0,Benign,train
16570140,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
263784,424.882355,64.0,0.0,0.0,1,0.0,0.0,4,7223,190523,3.200086,4.999866,302027.2813,4.999866,10878.69141,30.600821,4.999866,2,4.999866,0,Benign,train
37573852,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
16911572,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
4288092,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
20525980,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
26853228,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
15747320,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
43184,1363.147705,117.0,11.0,0.0,1,0.0,0.0,4,323066,326790,47.210255,4.998914,520370.6563,4.998914,514836.6563,50.010864,4.998914,2,4.998914,0,Benign,train
84872,118.0,250.0,6.0,0.0,1,0.0,0.0,2,118,232,0.0,1e-06,0.0,1e-06,0.0,1000000.0,1e-06,2,1e-06,0,Benign,train
25084736,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388524,2.573846,130.54393,2.573846,130.54393,0.388524,2.573846,2,2.573846,0,Benign,train
1855824,98.0,255.0,1.0,0.0,1,0.0,0.0,2,98,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
17780196,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
16692548,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
31595248,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
23739504,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
23531776,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
25380584,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
32765576,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
1145828,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
31171856,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389724,2.565917,130.947342,2.565917,130.947342,0.389724,2.565917,2,2.565917,0,Benign,train
33534344,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
20939428,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.385476,2.594195,129.519958,2.594195,129.519958,0.385476,2.594195,2,2.594195,0,Benign,train
1743704,74.0,64.0,0.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
4849424,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
24160800,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389091,2.570091,130.734665,2.570091,130.734665,0.389091,2.570091,2,2.570091,0,Benign,train
17032980,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
1563404,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
802372,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
1149748,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
4813064,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
20101780,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
23292056,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
16130236,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.35084,2.850304,117.882164,2.850304,117.882164,0.35084,2.850304,1,2.850304,0,Benign,test
27072988,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389189,2.569445,130.767548,2.569445,130.767548,0.389189,2.569445,2,2.569445,0,Benign,train
7117644,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
29521352,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
155764,118.0,250.0,6.0,0.0,1,0.0,0.0,2,118,232,0.0,0.000107,0.0,0.000107,0.0,9345.793945,0.000107,2,0.000107,0,Benign,train
2959292,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
23952828,145.5,64.0,0.0,0.014982,1,0.013974,0.001008,3,291,847,63.043755,0.015862,213844.4219,0.015862,73635.10938,189.131271,0.015862,2,0.015862,0,Benign,validation
974960,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
24246352,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
1821872,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
2219816,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
17012876,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.35779,2.794937,120.217384,2.794937,120.217384,0.35779,2.794937,1,2.794937,0,Benign,validation
16355228,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
112428,658.375,64.0,0.0,0.0,1,0.0,0.0,4,5267,8691,40.722298,0.171896,347326.3125,0.171896,214501.7969,75.627129,0.171896,1,0.171896,0,Benign,train
57664,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
18194300,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.37624,2.657879,126.416588,2.657879,126.416588,0.37624,2.657879,1,2.657879,0,Benign,train
23970608,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
874400,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
17287192,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
1619472,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
28067936,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387326,2.581806,130.141464,2.581806,130.141464,0.387326,2.581806,2,2.581806,0,Benign,train
34370868,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388081,2.576784,130.395096,2.576784,130.395096,0.388081,2.576784,2,2.576784,0,Benign,train
21235060,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
16184556,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
30928968,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388173,2.576173,130.426025,2.576173,130.426025,0.388173,2.576173,2,2.576173,0,Benign,train
2965668,85.0,53.0,11.0,0.0,1,0.0,0.0,3,170,170,0.232068,4.309074,157.806534,4.309074,157.806534,0.232068,4.309074,2,4.309074,0,Benign,validation
22465120,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
20120180,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
5244744,252.0,64.0,0.0,0.0,1,0.0,0.0,4,2520,6011,1.803271,4.99093,8432.897461,4.99093,3635.394531,3.205815,4.99093,1,4.99093,0,Benign,test
120108,98.0,252.0,4.0,0.0,1,0.0,0.0,2,98,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
206000,1357.755981,117.0,11.0,0.0,1,0.0,0.0,4,228103,233152,33.410988,4.998356,370683.5,4.998356,362912.9375,38.612698,4.998356,2,4.998356,0,Benign,validation
24682304,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
35404572,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387933,2.577767,130.345383,2.577767,130.345383,0.387933,2.577767,2,2.577767,0,Benign,validation
33031248,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387464,2.580888,130.187744,2.580888,130.187744,0.387464,2.580888,2,2.580888,0,Benign,train
3688316,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
25817896,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389246,2.569068,130.786728,2.569068,130.786728,0.389246,2.569068,2,2.569068,0,Benign,test
84512,98.0,252.0,4.0,0.0,1,0.0,0.0,2,98,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
33455576,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
62280,176.666672,64.0,0.0,0.0,1,0.0,0.0,4,530,732,36.021759,0.055522,70458.5625,0.055522,51006.80859,90.054398,0.055522,2,0.055522,0,Benign,test
34197436,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
35101476,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
4837360,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
16652444,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
20601364,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.385676,2.592848,129.587234,2.592848,129.587234,0.385676,2.592848,2,2.592848,0,Benign,train
17997060,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
30935400,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388215,2.575893,130.440201,2.575893,130.440201,0.388215,2.575893,2,2.575893,0,Benign,train
165248,194.5,64.0,0.0,0.0,1,0.0,0.0,4,778,1116,49.926773,0.060088,113833.0391,0.060088,77752.625,133.138062,0.060088,2,0.060088,0,Benign,train
35844924,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
17309348,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.362038,2.762139,121.644852,2.762139,121.644852,0.362038,2.762139,1,2.762139,0,Benign,train
2103604,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
999704,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
37566492,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
39443284,1261.826782,117.0,11.0,0.0,1,0.0,0.0,4,225867,230709,35.618851,4.997354,366880.5625,4.997354,359559.875,39.220757,4.997354,2,4.997354,0,Benign,train
6969556,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
38177916,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
28627280,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.386545,2.587019,129.879211,2.587019,129.879211,0.386545,2.587019,2,2.587019,0,Benign,train
222844,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
21686516,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388312,2.575248,130.47287,2.575248,130.47287,0.388312,2.575248,2,2.575248,0,Benign,test
3709052,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
371924,60.0,255.0,1.0,0.0,4,0.0,0.0,4,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
32107516,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387854,2.578288,130.319031,2.578288,130.319031,0.387854,2.578288,2,2.578288,0,Benign,validation
16763552,590.0,64.0,0.0,0.0,10,0.0,0.0,0,590,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
29806608,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
37392412,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
1109708,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
687768,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
16062744,1182.833374,64.0,0.0,0.0,4,0.0,0.0,4,7097,7097,1.255972,3.98098,11886.52051,3.98098,11886.52051,1.255972,3.98098,1,3.98098,0,Benign,train
36382204,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388256,2.575623,130.453873,2.575623,130.453873,0.388256,2.575623,2,2.575623,0,Benign,train
35641652,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
29124484,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
26629228,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
